incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour,evidencerole_related
24229,459632,6,5,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21,True
98169,590303,5,315,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,13,20,True
33312,67635,47,30,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,12,6,True
45764,52829,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13,True
41,1282494,7,6,9,2,7,289573,117668,3586,5,66,2,2,2,2024,6,10,18,True
7242,288175,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,12,10,False
141730,353842,24,37,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23,False
42291,366224,11,9,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23,False
6994,4322,34,1545,6,0,5,500,5,3586,5,66,242,1445,10630,2024,6,5,23,False
171,532854,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23,True
81690,204433,3,4,15,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,15,2,True
324,22526,11,9,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,False
753,127410,9,59,5,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,False
177,979719,4,3,9,2,7,289573,117668,3586,5,66,0,1,1,2024,6,4,17,True
27,1187073,0,0,9,2,7,289573,117668,3586,5,66,43,76,100,2024,6,11,6,True
3116,5327,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,3,14,False
21,392591,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,10,True
8249,3096,28,19,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,15,11,True
225231,874590,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,15,True
7,778,41,84,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,23,15,True
302,209189,108,35561,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,6,False
416,161795,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,0,True
56207,220702,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,9,8,True
174047,710461,2,2,1,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,23,True
231175,947587,19,15,9,1,7,289573,117668,3586,5,66,6,23,26,2024,6,7,9,True
32858,55769,3,4,15,0,14,1,1,3586,5,66,242,1445,10630,2024,6,11,5,True
78228,342808,5,97,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,False
163,896527,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,True
344,298055,3847,18763,12,0,16,289573,117668,3586,5,66,242,1445,10630,2024,6,8,1,True
218592,799631,1246,69432,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,13,False
6958,7012,1,1,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,14,False
763,2583,11,9,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,16,False
35,184053,19,15,9,2,7,289573,117668,3586,5,66,44,92,96,2024,6,6,13,True
20515,79928,10,8,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,4,False
314103,788754,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,5,True
56396,100030,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,16,19,False
274874,1525560,66,48,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,8,8,True
15120,13907,111,90,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,3,False
211,174163,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,10,False
184554,65012,235,212,15,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,11,8,True
534,88868,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,8,20,True
1149,36574,6,5,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,17,True
158069,721978,3,4,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,18,False
152057,156693,1,1,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,21,False
0,317476,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,22,False
1046,95634,1,1,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,7,22,True
10920,60373,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,6,False
62,962005,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,True
1683,1558448,5,460,15,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,2,False
124099,92658,89,25341,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,14,False
238328,1512679,33,22,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11,True
643,171552,0,0,9,2,7,289573,117668,3586,5,66,35,55,54,2024,6,4,12,True
2908,617,49,35,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15,True
4465,9608,31,2365,11,1,5,388,52122,3586,5,66,242,1445,10630,2024,6,7,12,True
200409,746311,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,5,18,True
294750,283339,2,2,1,1,8,289573,117668,3586,0,0,242,1445,10630,2024,6,11,18,False
24,949619,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,9,9,True
46105,359356,6,5,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,False
52777,32829,1714,3840,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,5,28,13,False
7448,16675,13,11,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,11,True
2071,82,12,41,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,5,True
6029,7228,1,1,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,9,False
30465,77157,2150,23156,6,1,5,85592,53962,3586,5,66,242,1445,10630,2024,6,4,12,False
268,68913,0,0,9,2,7,289573,117668,3586,5,66,4,4,16,2024,6,5,6,True
44064,669261,225,207,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,21,False
124958,1123014,60,76549,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19,False
149881,591202,5,1249,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,0,True
20270,97542,1,1,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,14,False
344,143671,85,63,4,0,14,53,3,3586,5,66,242,1445,10630,2024,6,15,3,True
196,320575,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7,True
275337,1504072,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,8,9,False
7005,394854,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,4,9,True
13569,31293,1,1,9,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,True
244741,1339388,100,77,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,3,False
105,37756,67,13294,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,14,False
318839,737572,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,True
230,43333,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2,True
61,1031143,0,0,9,2,7,289573,117668,3586,5,66,34,210,299,2024,6,7,13,True
4789,7788,119,99,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13,False
586,87908,3,4,15,0,14,0,2,3586,5,66,242,1445,10630,2024,6,5,0,True
114,527592,7,6,9,2,7,289573,117668,3586,5,66,0,3,20,2024,6,6,15,True
66988,466893,74,55,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,9,True
3598,43141,4,3,9,2,7,289573,117668,3586,5,66,11,1445,10630,2024,6,4,10,True
40797,15616,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11,False
287651,288005,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,6,15,False
173,1313527,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15,True
132560,631411,43,28,11,1,8,289573,117668,3586,0,0,242,1445,10630,2024,6,4,16,False
648,17,1,1,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20,False
4083,2964,29,20,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,1,23,True
3839,8779,1,1,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,4,False
3147,670,21,69,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,24,3,True
51919,206126,161,131,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,6,False
3617,29419,1,1,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18,True
254981,590115,5,31,15,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,14,False
6630,13109,78,57,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19,False
2416,1135,16,1269,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,21,1,True
251,721184,3,4,15,2,14,0,4,3586,5,66,242,1445,10630,2024,6,7,5,True
227,492560,0,0,9,2,7,289573,117668,3586,5,66,0,11,8,2024,6,10,5,True
621,4341,57,29,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,True
34002,10739,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,7,True
2298,1218,17,58,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,21,10,True
25868,1412245,5,1779,15,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,13,19,False
15493,140484,1,1,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,23,False
152480,156186,1,1,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,18,False
2523,318,103,38,9,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23,True
2843,609,21,41,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,4,True
316282,771977,2,2,1,2,14,0,2,3586,5,66,242,1445,10630,2024,6,3,8,True
69080,157652,1,1,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,9,1,True
88,53283,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,8,18,True
27783,19383,92,29,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,0,True
418823,918137,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,11,4,True
41155,224828,11,9,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,5,False
538,1383696,9,248,5,2,5,160256,117668,3586,5,66,242,1445,10630,2024,6,8,0,True
1054,317375,14,12,2,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,1,True
7320,35866,478,15227,6,1,5,14008,11774,3586,5,66,242,1445,10630,2024,6,4,3,False
311,69707,7,6,9,2,7,289573,117668,3586,5,66,9,14,11,2024,6,5,3,True
63814,1465110,794,1099,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,9,10,True
104,145574,30,13863,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,False
30237,606731,3,4,15,0,14,0,2,3586,5,66,242,1445,10630,2024,6,4,14,True
14248,9643,158,128,6,0,5,205218,0,3586,5,66,242,1445,10630,2024,6,3,11,False
23543,287033,2,2,1,1,8,289573,117668,3586,0,0,242,1445,10630,2024,6,7,9,False
144205,304199,10,8,9,0,5,398,117668,3586,5,66,242,1445,10630,2024,6,11,18,True
9263,6243,38,25,8,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,9,22,False
95,510442,7,6,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,9,17,True
1645,1642,16,249,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,22,12,True
241,23166,221,880,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,16,True
6908,5029,397,3156,6,0,5,7957,8330,3586,5,66,242,1445,10630,2024,6,12,8,False
3461,11564,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,True
1626,6406,425,76,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,12,False
123979,36128,30,5724,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,16,False
278,53349,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,True
6063,142570,3,4,15,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,23,True
699,976,49,35,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,14,True
230,528999,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,5,5,True
174,1051111,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,True
50330,22491,1,1,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,9,17,True
85650,1430204,36,2385,15,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,13,19,True
524858,1541349,2267,33,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,16,1,False
1478,1391,16,299,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,6,True
5592,2688,28,19,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,3,False
689,556836,5,225,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,False
8782,4318,45,430,6,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,False
360,409878,4,3,9,2,7,289573,117668,3586,5,66,8,10,7,2024,6,3,8,True
253,237361,6,5,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,3,True
199100,818987,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,True
304694,681103,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,12,0,True
341905,846350,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,9,False
35977,198494,3,133,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,9,16,True
120916,1693142,663,282,15,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,9,2,True
400,5098,1,1,9,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11,True
30269,75637,161,131,15,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,21,False
59364,149579,6,5,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,12,21,True
70,1287319,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,9,19,True
7851,3067,381,33,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16,False
13498,9232,325,24,2,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23,True
122926,1440881,55,37,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,22,False
1181,5840,35,23,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2,True
3923,882,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,24,15,True
325253,264292,36,118,15,1,14,1,1,3586,5,66,242,1445,10630,2024,6,10,14,True
150689,476951,24,55492,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,False
340,10751,116,94,9,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,0,True
86702,67264,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,15,True
8661,97392,6,5,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,5,0,True
36038,132929,20,570,6,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,17,False
262,514427,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,0,False
127,99175,51,21245,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,5,False
538,1413153,9,248,5,2,5,181027,117668,3586,5,66,242,1445,10630,2024,6,14,0,True
159,809509,4,3,9,2,7,289573,117668,3586,5,66,35,55,54,2024,6,5,5,True
237447,43565,3,4,15,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,5,10,True
139646,40926,1,1,9,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,True
260,331472,7,6,9,2,7,289573,117668,3586,5,66,4,4,12,2024,6,4,22,True
46092,139213,11,9,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17,True
675,317409,0,0,9,2,7,289573,117668,3586,5,66,12,12,9,2024,6,5,7,True
152913,423797,3,410,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,15,22,True
129,326496,0,0,9,2,7,289573,117668,3586,5,66,0,1,74,2024,6,8,4,True
14063,10263,72,53,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,20,11,True
515598,1488681,110,86,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,22,False
61618,195084,3,4,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,6,9,True
1143,2204,12,299,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,12,True
262,319305,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16,False
40,1038691,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,9,True
175,932,21,1096,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,16,True
4916,4446,120,1846,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,6,False
34,4692,97,2958,6,1,5,24607,0,3586,5,66,242,1445,10630,2024,6,6,8,False
78384,544369,14,12,2,2,19,289573,117668,3586,5,66,242,1445,10630,2024,5,30,15,False
4287,3030,29,20,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,0,True
2099,416582,5,129,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,False
26241,285144,2,2,1,0,14,0,4,3586,5,66,242,1445,10630,2024,6,14,20,True
2319,317,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,31,3,False
1787,94565,163,134,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,18,True
257100,593413,9,45,5,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,15,False
1466,21689,50,36,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,15,2,False
157,1343680,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,False
292,400245,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15,True
40449,951143,19,15,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,3,19,True
2234,1436,16,388,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,15,True
21068,14680,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,0,False
69883,152480,31,865,11,0,5,190,13009,3586,5,66,242,1445,10630,2024,6,10,16,True
159,1229631,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,5,True
1601,324,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,21,1,False
51642,62028,290,96,3,1,8,289573,117668,3586,5,66,242,1445,10630,2024,6,13,19,False
16127,392292,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,15,False
111135,148884,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,3,False
32969,665079,11,9,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,0,False
7719,5160,18,14,6,0,5,278512,8876,3586,5,66,242,1445,10630,2024,6,5,18,False
24,1321188,7,6,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,9,12,True
3669,939,103,38,9,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,7,18,True
139124,247920,272,260,5,1,14,44,3,3586,5,66,242,1445,10630,2024,6,10,21,True
142688,1016316,19,15,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,17,True
2564,1680,17,1442,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,30,9,True
166,309589,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,False
355,382082,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11,True
31522,1076539,73,54,9,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,11,17,False
44023,1458119,337,92471,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,21,False
157959,1572618,317,316,4,0,14,653,6183,3586,5,66,242,1445,10630,2024,6,3,19,True
46,517062,0,0,9,2,7,289573,117668,3586,5,66,24,29,29,2024,6,6,0,True
278,43396,4,3,9,2,7,289573,117668,3586,5,66,3,1445,10630,2024,6,4,16,True
399801,1021712,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11,True
60352,1492683,25,17,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,17,True
6678,2409,12,273,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,15,True
146,1291370,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,18,True
274487,1430444,44,297,4,0,14,93,54,3586,5,66,242,1445,10630,2024,6,15,21,True
51499,19053,125,8873,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,2,False
147311,149581,1,1,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,16,23,False
63006,36579,6,5,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,13,0,True
396,201331,3,4,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,0,False
3063,18386,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,15,True
30,314548,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,11,False
104070,233076,10,8,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16,False
276900,89605,3,121,15,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,11,21,True
25657,284236,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,17,0,False
180,7155,226,2513,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,14,False
29,1177796,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,16,True
114,1286724,7,6,9,2,7,289573,117668,3586,5,66,4,4,12,2024,6,6,6,True
454352,355047,198,20762,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,14,False
555901,1084119,31,206,11,2,8,289573,117668,3586,0,0,242,1445,10630,2024,6,13,21,False
620,539153,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,4,False
248,1347834,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,12,False
1764,27632,6,5,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,10,True
25712,17236,37,4765,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,15,False
414,142290,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,3,True
260463,552805,5,21,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,6,False
25293,1495609,25,17,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,5,13,False
269745,204798,3,3303,15,0,14,1,1,3586,5,66,242,1445,10630,2024,6,15,21,True
10298,59992,1,1,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,2,False
176814,711576,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,12,False
9169,84783,47,30,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,22,True
478,874239,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,2,False
370650,468752,193,271,15,2,5,130,117668,3586,5,66,242,1445,10630,2024,6,3,10,True
828,111542,69,27265,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,23,False
213,540955,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,20,True
59,543732,14,12,2,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14,False
221146,282448,2,2,1,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,14,9,True
259,326027,7,6,9,2,7,289573,117668,3586,5,66,0,28,39,2024,6,10,4,True
21772,1130219,173,618,6,1,8,289573,117668,3586,5,66,242,1445,10630,2024,6,6,16,False
12483,15636,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,9,23,False
45,432115,384,13700,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11,False
99826,262250,44,244,14,2,8,289573,117668,3586,5,66,242,1445,10630,2024,6,7,10,False
253,239016,6,5,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,False
199954,1109498,181,38196,6,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,7,6,True
282222,627293,3,4,15,0,14,0,4,3586,5,66,242,1445,10630,2024,6,14,11,True
16133,546999,14,12,2,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,4,False
120381,156764,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,0,False
32,866424,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,9,14,True
33793,75646,2,2,1,0,14,0,2,3586,5,66,242,1445,10630,2024,6,12,15,True
1990,90,41,702,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,23,21,True
101698,79377,147,23043,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,False
872,421514,36,118,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,8,20,True
265,1352332,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,1,22,False
388,275,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,21,21,False
