incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,evidencerole,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour
596,29957,44,71,suspiciousactivity,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9
217880,566871,5,66,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,3
956,268,1,1,initialaccess,falsepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,17
3868,2373,18,14,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11
541870,345437,5,34,suspiciousactivity,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,7
282,30603,77,1853,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,17
204,489640,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14
56045,63355,1498,3108,credentialaccess,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,14
355,408763,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,16,1445,10630,2024,6,2,22
23573,10744,71,41,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,21,21
62,1197447,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,20
274798,1501271,33,22,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,9
32212,300996,10,8,initialaccess,benignpositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,23
29054,1087562,346,353,ransomware,benignpositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,12,1
1848,84,12,354,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,20,15
19681,67971,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7
41275,118155,6,5,initialaccess,truepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,13
535,183495,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,21
4069,2841,29,20,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,31,17
351,107020,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,20
17,438917,45,10111,exfiltration,benignpositive,file,impacted,8949,30,3586,5,66,242,1445,10630,2024,6,4,23
10638,6644,57,29,commandandcontrol,falsepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,21
582,2755,52,10,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,22,6
362,125783,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,18,250,582,2024,6,4,6
83550,57056,32,19728,exfiltration,truepositive,file,impacted,66313,0,3586,5,66,242,1445,10630,2024,6,4,23
265,172483,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,14
5092,15276,10,8,initialaccess,benignpositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18
612,125579,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,12
5560,272594,2,2,commandandcontrol,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,10
53087,132637,766,30024,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,16,23
3963,3350,21,2302,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,2,13
10535,2400,28,19,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,12
301,166990,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10
26250,85057,1,1,initialaccess,truepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,10
104,18936,30,8868,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15
20064,672197,169,138,suspiciousactivity,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,21
9,0,27,18,discovery,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,1
52,292118,97,18057,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22
1538,303,8,7,initialaccess,falsepositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,22,9
105608,1061679,0,0,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,14
479745,1379885,5,39,suspiciousactivity,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,1
32547,734214,3,4,suspiciousactivity,truepositive,process,related,2,101,3586,5,66,242,1445,10630,2024,6,16,3
92210,64242,197,174,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,12
161,215,61,44,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10
2229,229,41,331,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,17
405,515592,7,6,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,12
189716,358759,6,5,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,9
414616,811126,0,0,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,2,2,14,2024,6,7,18
477,623,49,35,commandandcontrol,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,17
94826,682753,2,2,commandandcontrol,benignpositive,process,related,0,2,3586,5,66,242,1445,10630,2024,6,6,15
40230,24949,15,13,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,1
9558,3327,52,10,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,23,1
813,524915,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,10,7,4,2024,6,7,12
3420,11515,40,5968,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,16
155,499031,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,2,235,1473,2024,6,9,8
64679,156485,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,3
15174,24996,78,57,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,18
49870,52099,24,73,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,19
50016,338102,5,21,suspiciousactivity,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23
190,3354,105,1149,exfiltration,falsepositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,16
25838,663092,11,9,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15
573453,1566911,9,47,execution,falsepositive,file,related,121,117668,3586,5,66,242,1445,10630,2024,6,13,22
105,36135,30,8561,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,14
37354,392571,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,70,1445,10630,2024,6,10,12
681,3632,52,10,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,23,5
1188,999,1,1,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,4
203724,595253,9,241,execution,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,16,4
173,1016147,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,5,1445,10630,2024,6,4,21
45597,157751,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,12
9765,3682,50,36,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,20
228,257242,43,28,malware,benignpositive,user,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,22
24425,42047,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,15
214519,197647,3,4,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,15
611,1343,59,10,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,25,15
80378,788313,2,2,commandandcontrol,falsepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,15
29510,267731,3,4,suspiciousactivity,truepositive,process,related,2,796,3586,5,66,242,1445,10630,2024,6,15,8
1167,196977,3,4,suspiciousactivity,truepositive,process,related,12,12,3586,5,66,242,1445,10630,2024,6,7,18
185,254,12,684,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,20
53394,424423,85,63,discovery,falsepositive,process,related,13,3,3586,5,66,242,1445,10630,2024,6,7,18
840,88407,3,4,suspiciousactivity,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19
6852,10788,18,14,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,17
14665,16090,1,1,initialaccess,falsepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,14,12
535,392135,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,8,10,7,2024,6,6,16
308974,711401,2,2,commandandcontrol,falsepositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,11,20
9583,14008,32,7091,exfiltration,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,11
13303,11224,6,5,initialaccess,falsepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,9
328,383119,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,8,10,7,2024,6,13,0
20419,115074,6,5,initialaccess,benignpositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,13,18
1887,1184,16,1262,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,2,10
190889,998649,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,1,0,0,2024,6,12,12
48817,117718,6,5,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14
134738,783250,2,2,commandandcontrol,benignpositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,4,16
56168,9846,45,430,exfiltration,benignpositive,file,impacted,530,428,3586,5,66,242,1445,10630,2024,6,4,13
26835,201965,3,4,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,11
176,1277849,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,15
89019,994903,0,0,initialaccess,falsepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,4
99533,222285,1,1,initialaccess,falsepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,3
48,1238974,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,2,2,2,2024,6,9,3
35599,242830,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,17,1
1435,1455,16,67,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,27,5
3490,772,22,10,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,1,2
170271,8373,6,5,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,21
172302,437569,626,52989,exfiltration,benignpositive,file,impacted,84896,54351,3586,5,66,242,1445,10630,2024,6,7,8
5457,113705,226,15004,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19
470472,579741,5,21,suspiciousactivity,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,23
163,333511,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,17
311,72790,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7
229,24392,68,1679,exfiltration,truepositive,file,impacted,1673,120,3586,5,66,242,1445,10630,2024,6,5,14
335,1525857,35,23,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,23
135359,752311,2,2,commandandcontrol,benignpositive,process,related,0,2,3586,5,66,242,1445,10630,2024,6,14,1
326,209978,58,43,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,16,22
298379,755214,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,8
347,312884,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,15,13,10,2024,6,9,5
104310,1635451,3000,590,persistence,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,12
124060,438704,45,964,exfiltration,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14
10688,33806,1,1,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16
15821,62932,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,5
104,648707,30,59086,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13
53029,735018,3,4,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,22
188482,248270,2,2,commandandcontrol,truepositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,5,13
601,34009,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,4
46816,263486,3,4,suspiciousactivity,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,8
5837,20431,91,68,credentialaccess,falsepositive,user,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23
5346,55103,3,4,suspiciousactivity,benignpositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,4,7
328678,1535025,33,22,initialaccess,falsepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,16
21822,849628,0,0,initialaccess,falsepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,10
6673,8847,210,201,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,12
13257,12495,34,6437,exfiltration,benignpositive,file,impacted,433,5,3586,5,66,242,1445,10630,2024,6,11,20
5960,6737,1,1,initialaccess,falsepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16
216941,21799,3,4,suspiciousactivity,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,17
110494,1468170,13,11,initialaccess,truepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,0
15621,65532,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,19
249530,471710,3,4,suspiciousactivity,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19
4824,1367012,5,80,suspiciousactivity,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1
5530,2020,23,16,commandandcontrol,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11
95328,1540065,137,116,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,17
84,408752,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,5,1445,10630,2024,6,5,14
78188,80974,96,75,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,7
442,568,8,7,initialaccess,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,27,14
98,162851,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,5,1445,10630,2024,6,10,2
6404,4782,91,68,credentialaccess,falsepositive,user,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,2
106,133645,30,4775,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,19
4546,43554,3,4,suspiciousactivity,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23
58049,236738,1,1,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,4
3694,831,49,35,commandandcontrol,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,29,18
442546,1338683,100,77,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,8
48510,452028,6,5,initialaccess,truepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,17
394,1019863,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,23
103,292862,30,7821,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17
8075,4753,10,8,initialaccess,benignpositive,file,related,3341,117668,3586,5,66,242,1445,10630,2024,6,6,16
929,21599,52,10,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,1,4
162,1000906,4,3,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,15
70,1167367,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,8,17
1495,73073,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18
54363,29251,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,5
86813,14935,122,7447,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,10
3333,14741,10,8,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15
204,333060,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,2,2,2,2024,6,4,7
16096,228444,268,293,suspiciousactivity,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,14,21
58013,192910,369,377,lateralmovement,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18
573,109886,44,244,ransomware,truepositive,file,related,99,6241,3586,5,66,242,1445,10630,2024,6,11,3
2529,311,8,7,initialaccess,falsepositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,31,16
46432,1556438,5,460,suspiciousactivity,benignpositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11
